date,obs_hours,obs_nominalrate,obs_consumption,obs_gdpdeflator,obs_gdp,obs_wages,obs_investment
2011-12-31,-52.895598100289156,0.0175,0.11679758389258055,0.1520866578587743,0.8969542791676888,-1.4834315306610595,2.3500756116411745
2012-03-31,-52.35473846521298,0.025,0.603951874843689,0.6231619525674859,0.5235850580641077,1.7090905613406033,2.6939979488304275
2012-06-30,-52.37452347213172,0.0375,-0.26599697472171613,0.39490990011570304,0.17026070124518955,0.14154394261509917,1.6508908993436342
2012-09-30,-52.36923520193175,0.035,-0.3221887815642144,0.5121598887447121,-0.12439731550830113,-0.4488226156594985,-0.2141491554147272
2012-12-31,-52.0536172479334,0.04,0.23668639902409971,0.5095501714779793,-0.14594984345055462,2.1169856679176084,1.1594413950619415
2013-03-31,-52.343165691571095,0.035,0.21401859433898274,0.398264807465587,0.6214186931670862,-1.84384976543326,1.1046273008977439
2013-06-30,-52.24385649409368,0.03,-0.40234659739776246,0.2882956037368878,-0.13680179648947743,0.4587999020356723,0.6326374673554153
2013-09-30,-52.455736052108314,0.0225,0.07041247521607508,0.47898040420317756,0.5205437548084002,-0.7405707254804125,1.3332307369516196
2013-12-31,-52.76391715031094,0.0225,0.4196111220149401,0.5860070087395641,0.5365632961925659,0.11823165828049363,1.135576931309143
2014-03-31,-52.59768321281587,0.0175,0.23112607262720797,0.3680412309710057,-0.5103757629614014,1.8527624528453654,1.0335503761154219
2014-06-30,-51.8461630830814,0.0225,0.6800405201867865,0.6239302529454704,0.9889224413446585,-1.377429091775003,1.9317016071870154
2014-09-30,-51.65357855682179,0.0225,0.6631374696992931,0.47213531008889476,0.9453513055363905,0.06514515051528232,1.8440899521784515
2014-12-31,-50.990941262878195,0.025,0.5909270759404617,0.19590714124069208,0.21662834477095827,0.8215163681158291,0.8634530768807602
2015-03-31,-51.116742911949686,0.0275,0.24357629929933067,-0.08158133871551954,0.5655878990931007,1.3692969352143975,0.13884815961812957
2015-06-30,-51.275644052907985,0.0325,0.5069743435394014,0.5649029317262411,0.5702767759822591,0.34098682728819774,0.14756479184915017
2015-09-30,-51.0515843281345,0.0325,0.3962335324241839,0.3612021748905292,-0.009624236796390573,0.14431403456153374,0.28170842834285836
2015-12-31,-50.8303608497232,0.04,0.2452127496186618,0.026633438439205293,-0.14669220221468215,-0.24841137104379302,-0.897684660433945
2016-03-31,-50.537721263707006,0.09,0.49291174102721325,-0.0856327359654685,0.13886232237260154,0.16177934972773123,-0.02575152812546444
2016-06-30,-50.68332543647283,0.0925,0.4985641793219697,0.6858535752262362,0.3220710184788922,-0.5077855655687376,0.13297423589134771
2016-09-30,-50.49327705217264,0.0975,0.4730707989793803,0.3717862267881067,0.23710332691413427,0.15038404079541004,0.3481217736298198
2016-12-31,-50.450084570011434,0.1125,0.36441388370767047,0.5148161606157053,0.19807816795065492,0.6572530280734925,0.13714337202297144
2017-03-31,-50.43928066043223,0.175,0.2006735301706586,0.5187048710275199,0.20642280714522898,0.6298792881035957,1.8838737973124826
2017-06-30,-49.99649341001201,0.2375,0.3855240171088292,0.2839125967508238,0.5020331792564947,0.05146357683229463,1.0052616100652612
2017-09-30,-50.049569133593806,0.2875,0.23389189436680002,0.4794215333563834,0.46270722017917043,0.7738562493895527,0.41439582637498307
2017-12-31,-49.89613454469869,0.3,0.7310775068312347,0.6702926152468258,0.33366260161594163,-0.18304969720055325,0.9114078366055767
2018-03-31,-49.480789832897024,0.3625,0.003150861335154964,0.5013874249327088,0.3159394939374116,0.5140724832400939,1.7916470698380649
2018-06-30,-49.09575699889425,0.435,0.3761425208340552,0.8149855933480055,0.7871914802270341,-0.8245915315716883,1.2775058943908761
2018-09-30,-49.05045017450934,0.4825,0.6478295618949304,0.37384913079554494,0.5945503974396915,0.4913398024505238,0.17544894255257515
2018-12-31,-49.00270223886515,0.555,0.28565133866806924,0.460632989326637,0.3057061546362705,-0.2305987286818599,0.4293408396819881
